Product,Sales,Region,Tax_rate
Laptop,578,North,0.15
Phone,1001,South,0.15
Laptop,1483,East,0.15
Tablet,846,South,0.15
Tablet,175,East,0.15
Tablet,1489,East,0.15
Laptop,241,South,0.15
Laptop,755,East,0.15
Phone,782,East,0.15
Phone,825,West,0.15
Monitor,677,South,0.15
Monitor,1194,North,0.15
Laptop,1414,East,0.15
Laptop,1491,North,0.15
Monitor,228,East,0.15
Tablet,1122,East,0.15
Laptop,412,North,0.15
Phone,242,East,0.15
Laptop,398,West,0.15
Monitor,298,East,0.15
Laptop,266,South,0.15
Monitor,740,North,0.15
Tablet,351,South,0.15
Phone,119,East,0.15
Tablet,296,South,0.15
Monitor,461,North,0.15
Phone,1213,South,0.15
Phone,689,East,0.15
Monitor,776,East,0.15
Laptop,1399,North,0.15
Monitor,1157,South,0.15
Tablet,1063,East,0.15
Laptop,1207,East,0.15
Phone,573,East,0.15
Phone,1397,West,0.15
Laptop,664,North,0.15
Monitor,889,West,0.15
Phone,159,West,0.15
Monitor,1115,East,0.15
Tablet,1271,West,0.15
Monitor,1421,East,0.15
Laptop,1443,North,0.15
Laptop,540,East,0.15
Laptop,532,West,0.15
Laptop,189,West,0.15
Tablet,801,West,0.15
Laptop,633,South,0.15
Laptop,1022,North,0.15
Tablet,1056,East,0.15
Tablet,518,West,0.15
Laptop,279,South,0.15
Phone,1158,North,0.15
Monitor,836,North,0.15
Laptop,607,North,0.15
Phone,1208,North,0.15
Phone,1144,East,0.15
Phone,526,North,0.15
Monitor,505,South,0.15
Laptop,1088,South,0.15
Phone,537,East,0.15
Tablet,1171,West,0.15
Phone,456,South,0.15
Laptop,972,South,0.15
Monitor,861,West,0.15
Tablet,1455,East,0.15
Laptop,647,East,0.15
Phone,1219,South,0.15
Tablet,311,South,0.15
Tablet,1078,North,0.15
Laptop,541,North,0.15
Monitor,458,West,0.15
Laptop,1169,West,0.15
Monitor,1440,South,0.15
Laptop,987,North,0.15
Monitor,768,North,0.15
Tablet,1276,West,0.15
Phone,588,South,0.15
Monitor,992,South,0.15
Laptop,101,South,0.15
Tablet,305,North,0.15
Monitor,1201,North,0.15
Monitor,615,South,0.15
Laptop,137,North,0.15
Monitor,748,West,0.15
Phone,716,North,0.15
Phone,814,North,0.15
Laptop,1264,East,0.15
Tablet,831,West,0.15
Laptop,421,North,0.15
Phone,1011,North,0.15
Laptop,184,South,0.15
Laptop,1299,West,0.15
Tablet,160,East,0.15
Monitor,813,North,0.15
Monitor,501,North,0.15
Tablet,125,West,0.15
Monitor,165,West,0.15
Monitor,471,South,0.15
Monitor,959,East,0.15
Laptop,1179,South,0.15
Laptop,1196,East,0.15
Laptop,258,North,0.15
Phone,682,South,0.15
Tablet,853,East,0.15
Monitor,296,East,0.15
Laptop,758,East,0.15
Monitor,496,South,0.15
Monitor,175,North,0.15
Monitor,102,West,0.15
Monitor,828,West,0.15
Tablet,575,West,0.15
Tablet,1052,East,0.15
Phone,304,East,0.15
Tablet,1451,East,0.15
Tablet,532,East,0.15
Monitor,200,West,0.15
Monitor,1097,South,0.15
Tablet,860,West,0.15
Monitor,1391,East,0.15
Monitor,431,East,0.15
Monitor,508,South,0.15
Monitor,1362,South,0.15
Monitor,363,South,0.15
Monitor,1050,East,0.15
Laptop,151,East,0.15
Tablet,107,North,0.15
Laptop,854,North,0.15
Monitor,948,West,0.15
Tablet,1147,East,0.15
Tablet,461,West,0.15
Monitor,1386,West,0.15
Monitor,771,West,0.15
Monitor,137,South,0.15
Laptop,1171,South,0.15
Monitor,543,East,0.15
Phone,1112,East,0.15
Tablet,363,West,0.15
Monitor,351,East,0.15
Tablet,1278,South,0.15
Phone,254,West,0.15
Monitor,1330,East,0.15
Laptop,684,South,0.15
Tablet,935,South,0.15
Laptop,1172,East,0.15
Monitor,875,North,0.15
Tablet,342,North,0.15
Tablet,915,North,0.15
Phone,829,South,0.15
Laptop,956,West,0.15
Tablet,267,North,0.15
Monitor,1148,East,0.15
Phone,451,West,0.15
Tablet,181,South,0.15
Monitor,285,West,0.15
Tablet,447,North,0.15
Tablet,198,East,0.15
Phone,1026,East,0.15
Phone,899,East,0.15
Monitor,837,East,0.15
Monitor,836,North,0.15
Laptop,1376,West,0.15
Laptop,975,South,0.15
Laptop,1498,West,0.15
Phone,839,South,0.15
Laptop,542,East,0.15
Tablet,666,North,0.15
Tablet,1471,West,0.15
Monitor,680,South,0.15
Monitor,398,West,0.15
Tablet,422,South,0.15
Laptop,414,West,0.15
Laptop,893,South,0.15
Phone,1036,South,0.15
Tablet,1483,North,0.15
Monitor,533,West,0.15
Tablet,555,South,0.15
Laptop,1266,South,0.15
Monitor,404,West,0.15
Phone,1420,West,0.15
Phone,1357,South,0.15
Laptop,680,South,0.15
Tablet,774,West,0.15
Phone,1448,South,0.15
Laptop,706,South,0.15
Laptop,1086,West,0.15
Phone,878,South,0.15
Phone,1300,North,0.15
Laptop,469,North,0.15
Tablet,256,South,0.15
Laptop,1418,South,0.15
Tablet,1073,West,0.15
Laptop,1127,West,0.15
Tablet,403,East,0.15
Tablet,140,West,0.15
Tablet,190,South,0.15
Tablet,361,South,0.15
Tablet,517,North,0.15
Phone,1376,East,0.15
Phone,1034,West,0.15
Phone,555,West,0.15
Tablet,384,North,0.15
Monitor,471,West,0.15
Laptop,836,North,0.15
Laptop,1455,West,0.15
Phone,1124,West,0.15
Phone,367,South,0.15
Monitor,1030,West,0.15
Monitor,473,South,0.15
Phone,1047,East,0.15
Laptop,859,South,0.15
Tablet,185,West,0.15
Tablet,789,North,0.15
Phone,473,North,0.15
Laptop,376,North,0.15
Tablet,1138,West,0.15
Monitor,432,South,0.15
Laptop,696,North,0.15
Monitor,747,East,0.15
Laptop,1322,West,0.15
Monitor,1424,North,0.15
Monitor,656,West,0.15
Phone,207,East,0.15
Phone,1189,North,0.15
Phone,228,South,0.15
Phone,984,East,0.15
Tablet,414,West,0.15
Laptop,1174,East,0.15
Monitor,324,North,0.15
Monitor,486,East,0.15
Tablet,649,South,0.15
Laptop,222,South,0.15
Monitor,109,South,0.15
Tablet,615,East,0.15
Monitor,1123,West,0.15
Monitor,296,East,0.15
Tablet,264,South,0.15
Phone,980,North,0.15
Tablet,237,North,0.15
Phone,639,North,0.15
Monitor,1286,East,0.15
Phone,1392,North,0.15
Monitor,149,East,0.15
Tablet,1086,South,0.15
Laptop,1227,North,0.15
Tablet,600,South,0.15
Laptop,334,East,0.15
Laptop,620,East,0.15
Phone,844,North,0.15
Tablet,1192,West,0.15
Monitor,845,West,0.15
Monitor,390,North,0.15
Monitor,362,East,0.15
Laptop,1172,North,0.15
Monitor,940,West,0.15
Laptop,576,South,0.15
Monitor,393,South,0.15
Tablet,1349,East,0.15
Tablet,288,West,0.15
Laptop,752,West,0.15
Phone,892,South,0.15
Phone,620,West,0.15
Phone,688,South,0.15
Tablet,1216,West,0.15
Monitor,593,West,0.15
Laptop,572,South,0.15
Phone,540,North,0.15
Phone,1264,South,0.15
Phone,543,East,0.15
Tablet,1159,North,0.15
Phone,302,West,0.15
Laptop,1289,South,0.15
Laptop,586,West,0.15
Laptop,329,East,0.15
Laptop,327,East,0.15
Phone,1396,North,0.15
Monitor,314,South,0.15
Monitor,933,East,0.15
Laptop,946,South,0.15
Phone,896,North,0.15
Laptop,554,North,0.15
Phone,433,North,0.15
Laptop,412,North,0.15
Phone,1336,South,0.15
Tablet,1008,North,0.15
Phone,947,North,0.15
Tablet,723,North,0.15
Monitor,1335,South,0.15
Monitor,219,East,0.15
Phone,907,West,0.15
Laptop,335,West,0.15
Laptop,588,North,0.15
Tablet,1093,South,0.15
Phone,341,North,0.15
Tablet,461,South,0.15
Laptop,475,South,0.15
Phone,1345,West,0.15
Monitor,350,East,0.15
Tablet,196,South,0.15
Phone,1447,North,0.15
Monitor,1190,West,0.15
Laptop,704,South,0.15
Monitor,565,South,0.15
Laptop,626,West,0.15
Tablet,805,West,0.15
Laptop,1277,South,0.15
Phone,740,North,0.15
Laptop,107,East,0.15
Laptop,474,North,0.15
Phone,1122,North,0.15
Phone,904,West,0.15
Tablet,223,West,0.15
Phone,835,North,0.15
Laptop,492,North,0.15
Tablet,672,South,0.15
Phone,952,South,0.15
Laptop,1377,North,0.15
Tablet,1063,West,0.15
Monitor,1240,East,0.15
Monitor,786,South,0.15
Phone,1098,North,0.15
Laptop,659,West,0.15
Phone,938,North,0.15
Tablet,702,North,0.15
Laptop,363,East,0.15
Laptop,804,North,0.15
Laptop,1173,North,0.15
Laptop,525,North,0.15
Laptop,340,South,0.15
Monitor,887,North,0.15
Monitor,662,South,0.15
Tablet,1408,East,0.15
Laptop,212,East,0.15
Tablet,811,West,0.15
Phone,729,North,0.15
Tablet,1022,North,0.15
Tablet,437,North,0.15
Tablet,831,South,0.15
Phone,1133,West,0.15
Laptop,712,North,0.15
Phone,398,South,0.15
Laptop,157,West,0.15
Monitor,177,North,0.15
Monitor,561,East,0.15
Laptop,1493,South,0.15
Monitor,647,West,0.15
Phone,630,West,0.15
Laptop,1252,East,0.15
Phone,316,North,0.15
Laptop,483,West,0.15
Phone,1287,North,0.15
Laptop,1249,South,0.15
Laptop,795,North,0.15
Phone,141,North,0.15
Monitor,780,East,0.15
Monitor,578,East,0.15
Laptop,532,North,0.15
Laptop,1068,West,0.15
Phone,854,North,0.15
Monitor,1323,South,0.15
Phone,1339,South,0.15
Laptop,301,South,0.15
Phone,234,North,0.15
Laptop,1025,West,0.15
Monitor,1086,East,0.15
Phone,561,North,0.15
Tablet,753,South,0.15
Phone,567,East,0.15
Phone,1390,South,0.15
Tablet,997,North,0.15
Monitor,650,North,0.15
Tablet,624,North,0.15
Laptop,363,West,0.15
Phone,926,South,0.15
Monitor,427,South,0.15
Monitor,1043,North,0.15
Monitor,1158,West,0.15
Monitor,368,North,0.15
Laptop,1228,East,0.15
Laptop,1196,East,0.15
Laptop,518,West,0.15
Phone,1291,North,0.15
Tablet,409,North,0.15
Phone,1153,East,0.15
Laptop,608,West,0.15
Phone,1375,South,0.15
Phone,999,North,0.15
Tablet,1160,North,0.15
Laptop,1157,North,0.15
Tablet,157,West,0.15
Laptop,670,North,0.15
Tablet,964,North,0.15
Phone,1049,East,0.15
Phone,1205,East,0.15
Monitor,1244,East,0.15
Tablet,1307,North,0.15
Phone,913,North,0.15
Monitor,666,East,0.15
Monitor,189,South,0.15
Monitor,170,East,0.15
Phone,1273,East,0.15
Phone,1415,East,0.15
Laptop,902,West,0.15
Tablet,719,West,0.15
Monitor,141,South,0.15
Monitor,1011,East,0.15
Tablet,162,West,0.15
Tablet,352,West,0.15
Tablet,790,South,0.15
Phone,944,North,0.15
Monitor,1086,East,0.15
Tablet,1208,West,0.15
Tablet,1072,West,0.15
Phone,444,North,0.15
Phone,1497,West,0.15
Monitor,524,North,0.15
Phone,643,East,0.15
Laptop,277,West,0.15
Phone,1170,East,0.15
Monitor,931,North,0.15
Monitor,297,East,0.15
Tablet,1249,South,0.15
Monitor,554,South,0.15
Monitor,1198,West,0.15
Phone,993,South,0.15
Phone,637,South,0.15
Phone,749,East,0.15
Monitor,107,West,0.15
Phone,163,East,0.15
Tablet,1136,South,0.15
Monitor,1483,North,0.15
Laptop,1216,South,0.15
Phone,1146,West,0.15
Tablet,1385,North,0.15
Tablet,216,West,0.15
Laptop,936,East,0.15
Phone,743,East,0.15
Monitor,739,West,0.15
Phone,957,West,0.15
Laptop,587,North,0.15
Monitor,665,West,0.15
Monitor,763,East,0.15
Laptop,112,South,0.15
Monitor,1438,East,0.15
Phone,1431,West,0.15
Monitor,301,East,0.15
Tablet,779,West,0.15
Tablet,1068,East,0.15
Monitor,926,West,0.15
Laptop,718,South,0.15
Monitor,311,South,0.15
Laptop,416,South,0.15
Tablet,529,South,0.15
Monitor,638,East,0.15
Monitor,476,South,0.15
Tablet,1487,East,0.15
Laptop,819,North,0.15
Phone,1267,South,0.15
Laptop,600,North,0.15
Phone,424,North,0.15
Laptop,870,East,0.15
Monitor,353,East,0.15
Monitor,796,South,0.15
Phone,877,East,0.15
Monitor,562,East,0.15
Phone,1306,South,0.15
Monitor,918,South,0.15
Laptop,854,West,0.15
Monitor,663,West,0.15
Tablet,555,West,0.15
Laptop,1156,South,0.15
Monitor,1320,East,0.15
Tablet,1061,North,0.15
Tablet,227,East,0.15
Tablet,488,East,0.15
Tablet,923,North,0.15
Laptop,1222,East,0.15
Monitor,952,East,0.15
Phone,753,West,0.15
Laptop,1430,South,0.15
Tablet,642,East,0.15
Phone,347,South,0.15
Tablet,357,North,0.15
Tablet,892,North,0.15
Tablet,1143,North,0.15
Monitor,1293,East,0.15
Laptop,1274,East,0.15
Phone,747,North,0.15
Tablet,744,West,0.15
Monitor,762,South,0.15
Tablet,253,South,0.15
Tablet,640,North,0.15
Tablet,532,East,0.15
Phone,584,West,0.15
Phone,117,North,0.15
Monitor,1446,South,0.15
Tablet,526,East,0.15
Monitor,1163,South,0.15
Phone,580,West,0.15
Tablet,1203,East,0.15
Phone,865,East,0.15
Laptop,191,East,0.15
Tablet,735,East,0.15
Phone,697,West,0.15
Laptop,566,South,0.15
Phone,602,East,0.15
Phone,441,West,0.15
Monitor,1414,South,0.15
Phone,447,West,0.15
Phone,1005,North,0.15
Tablet,204,South,0.15
Laptop,839,South,0.15
Laptop,1480,North,0.15
Monitor,560,North,0.15
Laptop,1024,East,0.15
Tablet,1347,West,0.15
Monitor,1371,North,0.15
Phone,1221,South,0.15
Laptop,553,North,0.15
Laptop,569,South,0.15
Monitor,673,West,0.15
Tablet,903,West,0.15
Monitor,983,West,0.15
Laptop,1052,West,0.15
Laptop,152,East,0.15
Monitor,1207,West,0.15
Monitor,762,East,0.15
Tablet,777,West,0.15
Laptop,804,West,0.15
Laptop,727,East,0.15
Phone,934,South,0.15
Phone,696,North,0.15
Monitor,1432,North,0.15
Laptop,126,West,0.15
Phone,335,West,0.15
Phone,816,South,0.15
Tablet,438,North,0.15
Tablet,353,East,0.15
Monitor,958,South,0.15
Monitor,1425,South,0.15
Phone,317,South,0.15
Laptop,1050,West,0.15
Laptop,165,East,0.15
Phone,371,South,0.15
Laptop,337,East,0.15
Laptop,138,South,0.15
Phone,1471,North,0.15
Monitor,658,South,0.15
Phone,1045,South,0.15
Monitor,620,East,0.15
Tablet,599,North,0.15
Monitor,133,West,0.15
Monitor,125,East,0.15
Laptop,596,South,0.15
Monitor,1278,West,0.15
Phone,309,East,0.15
Tablet,1451,East,0.15
Monitor,1407,North,0.15
Phone,1310,North,0.15
Tablet,864,South,0.15
Laptop,1095,West,0.15
Tablet,811,West,0.15
Monitor,388,West,0.15
Tablet,846,West,0.15
Tablet,176,West,0.15
Phone,724,East,0.15
Phone,1031,East,0.15
Tablet,1226,South,0.15
Tablet,625,North,0.15
Monitor,939,North,0.15
Monitor,1205,South,0.15
Laptop,632,East,0.15
Phone,179,East,0.15
Tablet,243,East,0.15
Tablet,339,East,0.15
Tablet,1487,East,0.15
Laptop,976,South,0.15
Laptop,787,West,0.15
Phone,1293,North,0.15
Laptop,1340,North,0.15
Laptop,872,West,0.15
Phone,1472,West,0.15
Laptop,176,East,0.15
Monitor,309,East,0.15
Tablet,276,East,0.15
Phone,1360,South,0.15
Phone,1217,South,0.15
Phone,1240,South,0.15
Laptop,1375,East,0.15
Tablet,1480,North,0.15
Monitor,1074,East,0.15
Phone,951,East,0.15
Laptop,649,West,0.15
Monitor,968,West,0.15
Monitor,1347,East,0.15
Laptop,527,South,0.15
Tablet,950,West,0.15
Laptop,997,South,0.15
Monitor,532,East,0.15
Tablet,748,South,0.15
Laptop,1405,North,0.15
Tablet,859,South,0.15
Monitor,422,West,0.15
Phone,964,East,0.15
Phone,587,North,0.15
Tablet,302,North,0.15
Phone,851,South,0.15
Monitor,410,South,0.15
Tablet,1286,North,0.15
Phone,258,West,0.15
Phone,987,West,0.15
Monitor,576,East,0.15
Phone,455,East,0.15
Laptop,1335,North,0.15
Laptop,756,East,0.15
Phone,1327,North,0.15
Monitor,624,West,0.15
Phone,1326,South,0.15
Tablet,445,North,0.15
Tablet,988,West,0.15
Monitor,909,North,0.15
Tablet,208,North,0.15
Laptop,501,East,0.15
Monitor,1453,North,0.15
Tablet,214,North,0.15
Phone,851,West,0.15
Laptop,1404,East,0.15
Monitor,541,West,0.15
Tablet,472,South,0.15
Tablet,443,South,0.15
Laptop,1116,South,0.15
Laptop,375,South,0.15
Tablet,1411,North,0.15
Phone,283,West,0.15
Phone,231,East,0.15
Tablet,1223,South,0.15
Phone,1242,West,0.15
Tablet,1234,West,0.15
Tablet,101,South,0.15
Laptop,1254,South,0.15
Tablet,172,North,0.15
Laptop,1098,South,0.15
Tablet,132,East,0.15
Monitor,232,East,0.15
Tablet,698,South,0.15
Phone,534,East,0.15
Phone,1319,West,0.15
Laptop,1280,North,0.15
Laptop,1404,West,0.15
Phone,780,South,0.15
Phone,622,East,0.15
Phone,961,East,0.15
Tablet,319,North,0.15
Phone,607,South,0.15
Tablet,1430,East,0.15
Tablet,457,West,0.15
Monitor,1197,North,0.15
Phone,727,East,0.15
Tablet,1190,West,0.15
Tablet,343,East,0.15
Monitor,443,North,0.15
Tablet,548,North,0.15
Phone,742,South,0.15
Monitor,765,North,0.15
Laptop,1454,West,0.15
Tablet,150,East,0.15
Laptop,1461,South,0.15
Laptop,1212,East,0.15
Phone,1019,East,0.15
Monitor,252,West,0.15
Monitor,973,South,0.15
Tablet,691,North,0.15
Monitor,766,North,0.15
Laptop,480,West,0.15
Monitor,531,North,0.15
Tablet,512,South,0.15
Laptop,656,South,0.15
Tablet,420,East,0.15
Monitor,1316,South,0.15
Phone,755,East,0.15
Laptop,1189,East,0.15
Laptop,244,West,0.15
Tablet,781,West,0.15
Monitor,1099,South,0.15
Laptop,112,West,0.15
Phone,856,West,0.15
Laptop,1163,South,0.15
Tablet,1452,North,0.15
Laptop,1013,North,0.15
Monitor,621,West,0.15
Monitor,700,East,0.15
Monitor,724,North,0.15
Laptop,1202,West,0.15
Monitor,330,West,0.15
Laptop,581,South,0.15
Tablet,1393,North,0.15
Tablet,998,East,0.15
Tablet,170,South,0.15
Phone,652,North,0.15
Monitor,1389,North,0.15
Monitor,375,South,0.15
Monitor,615,East,0.15
Monitor,811,East,0.15
Laptop,758,West,0.15
Tablet,380,South,0.15
Monitor,1325,West,0.15
Monitor,1241,South,0.15
Monitor,1483,East,0.15
Monitor,427,West,0.15
Monitor,1029,North,0.15
Laptop,282,West,0.15
Laptop,359,North,0.15
Monitor,1378,South,0.15
Phone,856,South,0.15
Monitor,1221,West,0.15
Laptop,1297,West,0.15
Tablet,783,North,0.15
Laptop,1072,East,0.15
Phone,835,North,0.15
Monitor,797,East,0.15
Tablet,1123,East,0.15
Phone,436,North,0.15
Phone,780,West,0.15
Laptop,349,North,0.15
Monitor,1241,East,0.15
Laptop,642,North,0.15
Tablet,137,South,0.15
Monitor,1046,East,0.15
Phone,391,West,0.15
Monitor,1135,North,0.15
Phone,1166,East,0.15
Phone,470,South,0.15
Laptop,185,North,0.15
Laptop,148,South,0.15
Phone,153,East,0.15
Tablet,1194,North,0.15
Laptop,663,South,0.15
Tablet,1390,East,0.15
Laptop,231,East,0.15
Phone,1481,South,0.15
Phone,451,North,0.15
Phone,534,West,0.15
Phone,756,West,0.15
Monitor,326,West,0.15
Laptop,267,East,0.15
Monitor,1166,East,0.15
Phone,1154,East,0.15
Tablet,829,South,0.15
Tablet,256,West,0.15
Laptop,334,North,0.15
Monitor,197,South,0.15
Laptop,1219,North,0.15
Laptop,1431,South,0.15
Laptop,490,East,0.15
Monitor,1227,East,0.15
Tablet,1338,North,0.15
Tablet,1113,East,0.15
Tablet,518,North,0.15
Monitor,109,East,0.15
Monitor,858,North,0.15
Monitor,1429,South,0.15
Phone,1399,East,0.15
Laptop,206,North,0.15
Phone,503,West,0.15
Laptop,289,South,0.15
Phone,1149,West,0.15
Monitor,1272,West,0.15
Tablet,1459,West,0.15
Tablet,1287,South,0.15
Tablet,446,West,0.15
Tablet,317,West,0.15
Monitor,1214,West,0.15
Laptop,1068,West,0.15
Phone,800,South,0.15
Laptop,170,North,0.15
Phone,113,East,0.15
Laptop,145,East,0.15
Phone,1418,South,0.15
Tablet,1226,East,0.15
Monitor,1190,South,0.15
Laptop,832,East,0.15
Monitor,344,South,0.15
Phone,1199,North,0.15
Tablet,1420,North,0.15
Phone,772,East,0.15
Laptop,551,East,0.15
Phone,1447,East,0.15
Monitor,100,West,0.15
Laptop,633,North,0.15
Phone,1467,South,0.15
Phone,641,North,0.15
Tablet,658,North,0.15
Monitor,1285,West,0.15
Tablet,1122,North,0.15
Laptop,685,South,0.15
Laptop,487,East,0.15
Laptop,733,South,0.15
Laptop,838,East,0.15
Tablet,1351,East,0.15
Tablet,1118,West,0.15
Laptop,971,East,0.15
Phone,775,North,0.15
Laptop,1011,East,0.15
Laptop,1383,West,0.15
Phone,933,East,0.15
Monitor,876,North,0.15
Monitor,1134,East,0.15
Phone,1179,East,0.15
Monitor,904,East,0.15
Tablet,343,West,0.15
Tablet,1448,East,0.15
Phone,1324,West,0.15
Tablet,442,West,0.15
Phone,883,North,0.15
Laptop,964,South,0.15
Laptop,763,East,0.15
Laptop,1171,West,0.15
Phone,772,East,0.15
Laptop,730,West,0.15
Phone,976,East,0.15
Monitor,919,East,0.15
Tablet,821,South,0.15
Phone,725,South,0.15
Phone,1159,West,0.15
Phone,1187,South,0.15
Laptop,1280,West,0.15
Laptop,510,East,0.15
Monitor,1391,West,0.15
Laptop,717,East,0.15
Monitor,1197,West,0.15
Monitor,457,West,0.15
Monitor,503,West,0.15
Phone,489,South,0.15
Laptop,998,North,0.15
Laptop,496,South,0.15
Laptop,1130,East,0.15
Laptop,1314,East,0.15
Phone,300,North,0.15
Monitor,1239,North,0.15
Laptop,1093,North,0.15
Laptop,167,East,0.15
Phone,1041,West,0.15
Monitor,983,East,0.15
Laptop,522,South,0.15
Monitor,998,North,0.15
Laptop,710,South,0.15
Laptop,735,East,0.15
Tablet,606,West,0.15
Phone,423,South,0.15
Monitor,705,South,0.15
Monitor,355,South,0.15
Monitor,609,North,0.15
Laptop,848,East,0.15
Monitor,640,South,0.15
Phone,141,East,0.15
Tablet,956,North,0.15
Phone,548,East,0.15
Laptop,308,East,0.15
Laptop,1320,South,0.15
Phone,475,East,0.15
Phone,937,North,0.15
Tablet,331,North,0.15
Monitor,1272,North,0.15
Phone,365,West,0.15
Tablet,159,North,0.15
Monitor,432,East,0.15
Laptop,1268,North,0.15
Tablet,939,East,0.15
Phone,537,West,0.15
Laptop,785,West,0.15
Tablet,668,East,0.15
Phone,1453,East,0.15
Monitor,1117,North,0.15
Phone,293,West,0.15
Monitor,306,West,0.15
Laptop,382,West,0.15
Phone,806,East,0.15
Laptop,956,North,0.15
Laptop,157,North,0.15
Monitor,521,North,0.15
Laptop,861,South,0.15
Tablet,1029,North,0.15
Phone,312,East,0.15
Monitor,800,North,0.15
Laptop,1449,East,0.15
Laptop,856,West,0.15
Tablet,1489,North,0.15
Tablet,1224,West,0.15
Tablet,450,East,0.15
Phone,1060,South,0.15
Phone,205,East,0.15
Phone,969,West,0.15
Phone,1344,West,0.15
Phone,249,West,0.15
Monitor,1120,South,0.15
Phone,1456,East,0.15
Phone,316,North,0.15
Tablet,696,North,0.15
Phone,1338,West,0.15
Monitor,825,East,0.15
Tablet,767,East,0.15
Monitor,869,West,0.15
Phone,1138,North,0.15
Laptop,612,North,0.15
Monitor,1460,East,0.15
Tablet,1196,North,0.15
Tablet,723,North,0.15
Monitor,935,West,0.15
Tablet,448,East,0.15
Monitor,267,North,0.15
Monitor,332,North,0.15
Tablet,729,East,0.15
Laptop,1160,North,0.15
Monitor,288,South,0.15
Phone,1066,South,0.15
Laptop,844,East,0.15
Monitor,463,South,0.15
Tablet,1156,North,0.15
Monitor,930,South,0.15
Tablet,579,South,0.15
Monitor,1234,West,0.15
Laptop,1303,South,0.15
Laptop,962,South,0.15
Laptop,585,North,0.15
Monitor,938,East,0.15
Phone,317,South,0.15
Phone,748,South,0.15
Monitor,385,West,0.15
Laptop,1471,East,0.15
Laptop,243,West,0.15
Phone,365,West,0.15
Tablet,1120,North,0.15
Tablet,748,West,0.15
Monitor,225,East,0.15
Monitor,1020,East,0.15
Laptop,321,West,0.15
Monitor,938,West,0.15
Tablet,1389,North,0.15
Laptop,486,North,0.15
Tablet,220,East,0.15
Monitor,1466,East,0.15
Monitor,782,North,0.15
Tablet,433,West,0.15
Tablet,1328,East,0.15
Monitor,207,South,0.15
Laptop,745,North,0.15
Monitor,1149,East,0.15
Laptop,275,East,0.15
Phone,609,South,0.15
Tablet,1130,North,0.15
Monitor,1219,South,0.15
Phone,916,South,0.15
Monitor,1289,West,0.15
Tablet,624,East,0.15
Monitor,824,West,0.15
Laptop,492,North,0.15
Monitor,798,South,0.15
Monitor,794,East,0.15
Laptop,213,West,0.15
Monitor,1368,East,0.15
Laptop,981,North,0.15
Monitor,279,North,0.15
Tablet,971,South,0.15
Monitor,1373,East,0.15
Phone,1054,South,0.15
Laptop,1419,North,0.15
Laptop,709,South,0.15
Monitor,643,North,0.15
Phone,658,West,0.15
Monitor,1046,East,0.15
Monitor,750,North,0.15
Phone,1091,East,0.15
Tablet,506,South,0.15
Monitor,415,West,0.15
Phone,926,North,0.15
Phone,484,West,0.15
Laptop,517,South,0.15
Tablet,165,North,0.15
Tablet,1345,East,0.15
Monitor,742,West,0.15
Laptop,1001,South,0.15
Phone,1208,West,0.15
Phone,1474,North,0.15
Phone,1211,East,0.15
Laptop,1346,West,0.15
Tablet,187,South,0.15
Phone,1499,West,0.15
Monitor,267,North,0.15
Phone,700,North,0.15
Tablet,1307,West,0.15
Monitor,657,East,0.15
Tablet,1433,North,0.15
